Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
200000,0.7456491,0.0444591,0.065610856,1.2011629,0.000240725,2.0,6.368320452980697,825.6,6.368320932984352
205000,0.7608379,0.040570736,0.07196097,1.1855407,0.00023927215,2.0,5.817486113502777,748.1428571428571,5.817486613988876
210000,0.6578921,0.041295085,0.0618103,1.1817807,0.00023774781,2.0,5.476440400024876,916.8,5.47644097507
215000,0.6981213,0.03763231,0.070112735,1.1769735,0.0002362679,2.0,5.919633873505518,907.0,5.919634487479925
220000,0.66219807,0.04755142,0.078502476,1.1685157,0.00023477622,2.0,5.368771874778239,768.2857142857143,5.368772308741297
225000,0.6583888,0.039134894,0.068173476,1.1817343,0.00023329208,2.0,5.720257653755003,844.8571428571429,5.720258134816374
230000,0.74413717,0.048465412,0.064378306,1.1854161,0.0002317924,2.0,7.041286170848513,667.7142857142857,7.002800952643156
235000,0.88822687,0.048511878,0.074394256,1.1671276,0.0002302168,2.0,7.297891420947218,516.2727272727273,7.295751037076116
240000,0.9758942,0.050747395,0.07028545,1.1866238,0.0002287061,2.0,7.479000550096056,516.8571428571429,7.4790011537926535
245000,1.0355283,0.058912434,0.06883584,1.0916002,0.00022721647,3.0,7.27943379424202,549.3333333333334,7.279434498399496
250000,1.2118624,0.059319034,0.077348895,1.0960046,0.00022548306,3.0,7.576889351139673,419.77777777777777,7.613075925037265
255000,1.2224143,0.07093436,0.069750845,1.0878599,0.00022423766,3.0,7.530133810541075,466.0,7.505861030519009
260000,1.0471731,0.05902587,0.05676542,1.1026444,0.00022277863,3.0,7.419975489494391,575.625,7.419976258650422
265000,1.1697965,0.06457486,0.07017306,1.0901833,0.00022131095,3.0,7.345891364617273,468.72727272727275,7.314281113445759
270000,1.2830848,0.064067654,0.06673324,1.1069124,0.00021975132,3.0,7.287533773671991,458.9166666666667,7.371751147011916
275000,1.3793578,0.06303844,0.06754573,1.0330884,0.00021825368,3.0,7.586443271138705,410.2142857142857,7.52410751581192
280000,1.4399918,0.070815556,0.06945497,1.0446292,0.00021677717,3.0,7.602969694685621,317.2307692307692,7.60297016455577
285000,1.399527,0.06714661,0.07254468,1.0253457,0.00021537735,4.0,7.55897551716771,437.625,7.5589759182184935
290000,1.4969252,0.069035396,0.06931975,1.0581024,0.0002137389,4.0,7.536383788586439,459.8333333333333,7.536384409914414
295000,1.5196778,0.06934888,0.06563602,1.0240641,0.00021222049,4.0,7.566945928424089,429.72727272727275,7.566946479407224
300000,1.626683,0.07879351,0.07350685,1.0046911,0.00021076457,4.0,7.641000539762899,356.09090909090907,7.6410011283376
305000,1.6511842,0.0808797,0.07628788,0.98696107,0.00020926948,4.0,7.572387108284359,424.2,7.572387639681498
310000,1.6656308,0.07533228,0.06690443,1.0007311,0.00020777529,4.0,7.570728972155068,354.92857142857144,7.563693080957119
315000,1.5975633,0.07031629,0.07234836,1.0009859,0.00020631799,4.0,7.534978240650768,461.22222222222223,7.585578628712231
320000,1.5857731,0.06956318,0.071220376,0.9696061,0.00020489642,5.0,7.691455061229962,305.8181818181818,7.651067697753509
325000,1.4588555,0.067258306,0.071100675,0.9827314,0.00020328743,5.0,7.572228926799393,424.2857142857143,7.572229532258851
330000,1.3910002,0.068817094,0.076765165,0.94875205,0.00020172643,5.0,7.151477326012145,536.7692307692307,7.151477828621864
335000,1.472366,0.07663445,0.06028097,0.94235075,0.00020025331,5.0,7.541923503319804,378.0,7.531400961180528
340000,1.5656902,0.070671864,0.07254267,0.924569,0.00019873359,5.0,7.641129026172815,356.2142857142857,7.642934346199036
345000,1.5642372,0.064422674,0.069279596,0.9492802,0.00019721813,5.0,7.579033836741776,334.9166666666667,7.579034379372994
350000,1.5332984,0.06729416,0.060895834,0.9604096,0.00019573982,5.0,7.310340349725448,485.8,7.310340896248817
355000,1.5914382,0.07048569,0.06290808,0.95240444,0.00019425548,6.0,7.6268838220858015,370.1666666666667,7.634346531196074
360000,1.7081261,0.076961756,0.066942506,0.9411773,0.00019276665,6.0,7.697569697128179,300.0,7.686658008822373
365000,1.7422277,0.09100526,0.06782904,0.9598815,0.00019123845,6.0,7.673667170741181,323.77777777777777,7.674118543372435
370000,1.7333606,0.089167364,0.06082728,0.9441232,0.00018971878,6.0,7.655138951654617,341.9230769230769,7.64900106879381
375000,1.7178477,0.08097422,0.06741384,0.91467893,0.00018825704,6.0,7.614843313698657,382.14285714285717,7.623574190338453
380000,1.7654316,0.0955136,0.06496528,0.8918528,0.00018679656,7.0,7.638871829773832,287.2142857142857,7.6388722360134125
385000,1.7928493,0.08104934,0.07002466,0.85292006,0.00018508479,7.0,7.6924004403242305,305.14285714285717,7.692400849291256
390000,1.7894095,0.07826376,0.06321182,0.87802345,0.00018381856,7.0,7.686529909205787,310.94117647058823,7.686530516428106
395000,1.8340229,0.07612371,0.080257975,0.85610396,0.0001822911,7.0,7.682475475929095,315.0,7.682476077228785
400000,1.7527574,0.07984457,0.06697351,0.85184234,0.00018069606,7.0,7.660387074404086,337.0,7.66038767695427
405000,1.8573277,0.101262055,0.068793155,0.8357398,0.0001792815,7.0,7.698962986818515,298.6875,7.698963583447039
410000,1.8903463,0.09351422,0.06409555,0.8358886,0.00017778171,7.0,7.688950422103517,308.5625,7.688951060175896
415000,1.9646596,0.09843432,0.07200286,0.8000775,0.00017628893,7.0,7.707444856784099,290.1111111111111,7.708165453637347
420000,1.7978804,0.07621263,0.066129535,0.83242506,0.00017479857,7.0,7.666415863276388,330.9230769230769,7.668472484818527
425000,1.8952498,0.10189897,0.07597876,0.7987567,0.0001732573,7.0,7.68516514261308,312.2352941176471,7.681250873953104
430000,1.9500661,0.10479641,0.072694704,0.7890134,0.00017170506,7.0,7.712318073752719,285.4117647058824,7.714289847347471
435000,2.0281708,0.09632601,0.063658044,0.7805972,0.00017020354,7.0,7.733274107039171,264.42105263157896,7.733274622967369
440000,2.08962,0.094451696,0.07323602,0.79629385,0.00016880257,7.0,7.6965671669847024,300.94444444444446,7.696567702624533
445000,2.0524983,0.11142194,0.0643028,0.78860337,0.00016728754,7.0,7.587462918032543,285.3125,7.587463427335024
450000,1.9964503,0.113962956,0.059326395,0.7667194,0.00016577172,7.0,7.733188713188557,264.8235294117647,7.733189218184528
455000,1.9609206,0.08861256,0.069032505,0.7540601,0.00016422343,7.0,7.6586804457784945,338.46666666666664,7.6586810737848285
460000,1.8873221,0.08989987,0.06684066,0.75854963,0.00016277187,7.0,7.597925498950644,336.6875,7.597925973124802
465000,1.8807397,0.10531366,0.07239943,0.76041543,0.00016121594,7.0,7.706237935388344,291.3125,7.706238520331681
470000,1.864828,0.0956306,0.07087377,0.7534575,0.0001597989,7.0,7.6830804313222565,314.4,7.68308092057705
475000,2.0184011,0.10341815,0.07166931,0.74141866,0.00015824924,7.0,7.708506311262575,289.11764705882354,7.708506968091516
